wave,errs,data
6299.2,5.9717048487471276,1.8353121876716614
6299.599999999999,6.3397299088761025,4.8942490816116333
6300.0,6.7505448465689968,27.749131202697754
6300.4,6.78734215691735,88.033546447753906
6300.799999999999,6.6744084730996169,72.051013946533203
6301.199999999999,6.5259940156682532,6.5016086101531982
6301.599999999999,5.7837539910874352,-1.0301065146923065
6301.999999999999,5.2041867207524692,3.9201776385307312
6302.4,5.055105943304449,-0.92932812124490738
6302.799999999999,4.9381629494263342,-1.9998973645269871
6303.199999999999,4.850794764649434,-0.48955472931265831
6303.5999999999985,4.808155201019467,3.7580903768539429
6304.0,4.7656898298208166,5.4092222675681114
6304.4,4.7348022900549198,1.8774373978376389
6304.799999999999,4.7149154926155337,2.6716106235980988
6305.2,4.6910774100978916,7.0452003479003906
6305.599999999999,4.6545960248676881,0.71794238686561584
6305.999999999999,4.6748724549723448,2.1200623661279678
6306.4,4.7495878954209614,1.1001239418983459
6306.799999999999,4.8215266514828619,9.7348423004150391
6307.199999999999,4.8658196308110711,20.748883247375488
6307.6,4.9028534723282373,10.428875923156738
6308.0,4.8130814054015261,-0.019058644771575928
6308.4,4.7180641936580878,3.9607135951519012
6308.8,4.661092309237632,-1.3000285029411316
6309.2,4.6081902440170666,1.8898778557777405
6309.599999999999,4.6269865781540886,1.8036983609199524
6310.0,4.6425941137586024,3.7875831127166748
6310.4,4.6312913689222333,-0.031200945377349854
6310.799999999999,4.64916631975996,-0.40480422973632812
6311.199999999999,4.663019346474818,2.7497525215148926
6311.599999999999,4.6587565846922256,4.9069100320339203
6311.999999999999,4.7283616085568241,1.2530070841312408
6312.4,4.7977106620574883,0.36505389213562012
6312.799999999999,4.7946007154831545,5.6425577402114868
6313.199999999999,4.8834246790649614,4.5279019474983215
6313.5999999999985,4.9914720619352595,3.6102459728717804
6314.0,5.0586066910127281,2.0910661118105054
6314.4,5.1372333722019956,3.2943682968616486
6314.799999999999,5.2904571056519458,-0.11980679631233215
6315.2,5.451192650780758,-1.2424243986606598
6315.599999999999,5.5219921247742043,2.2307646051049232
6315.999999999999,5.668077969542737,4.7731172442436218
6316.4,5.8054093837802565,0.86656346917152405
6316.799999999999,5.8496774556943727,1.5779016613960266
6317.199999999999,3.5891241406794436,-1.902397096157074
6317.6,3.61787296298996,3.8892765045166016
6318.0,3.626754160129471,1.112918458878994
6318.4,3.6513903884448871,0.97078511118888855
6318.8,3.6775576286742173,2.1618595719337463
6319.2,3.7326070365262036,0.41318704932928085
6319.599999999999,3.7463192967345038,2.3041264414787292
6320.0,3.811667643956326,4.3650833368301392
6320.4,3.8524302947964029,2.2793830037117004
6320.799999999999,3.9146328824256962,-2.1692168116569519
6321.199999999999,4.0015953633269774,1.7447990775108337
6321.599999999999,4.0907047385722777,3.95819091796875
6321.999999999999,4.183358830073173,6.3430171012878418
6322.4,4.2477418196471408,3.2665416598320007
6322.799999999999,4.3352361666050649,0.83787472546100616
6323.199999999999,4.4529513117368387,2.1697887778282166
6323.5999999999985,4.4957523742889745,2.5629378259181976
6324.0,4.6460329058217491,-2.5857398509979248
6324.4,4.7818712194132624,0.11944392323493958
6324.799999999999,4.9630646322109975,2.1024644076824188
6325.2,5.082800733458912,-0.73755729198455811
6325.599999999999,5.2888044051370953,6.7508277893066406
6325.999999999999,5.5945538091832185,-1.3920701295137405
6326.4,5.789463296216125,2.1214414238929749
6326.799999999999,3.7238678376868286,-0.62667536735534668
6327.199999999999,3.7915707150047893,-0.13519589602947235
6327.6,3.8549516272564301,1.0481720268726349
6328.0,3.9050871204395703,3.2642685770988464
6328.4,3.988776949862177,1.5712855756282806
6328.8,4.1141167795823339,3.781612753868103
6329.2,4.2648018899564848,3.3337929248809814
6329.599999999999,4.5055059661369787,7.1945873498916626
6330.0,4.649662131315198,18.147881984710693
6330.4,4.8492402903845235,9.0853382349014282
6330.799999999999,4.931439204506324,0.34789156913757324
6331.199999999999,5.1042459164311182,-0.13132768869400024
6331.599999999999,5.3380968093713639,0.25551074743270874
6331.999999999999,5.6881153583689468,-0.19364523887634277
6332.4,5.93914075916891,3.6956818103790283
6332.799999999999,3.8785467582869351,1.0066567659378052
6333.199999999999,3.9399691407074795,3.0613383054733276
6333.5999999999985,3.9787190895485085,-0.84560084342956543
6334.0,4.0705673649671805,1.2117835283279419
6334.4,4.1902728288676201,-1.5131641626358032
6334.799999999999,4.3456864172445959,7.0447097420692444
6335.2,4.430310704531875,0.90459185838699341
6335.599999999999,4.6463344687356303,1.6842539012432098
6335.999999999999,4.9196684956735668,1.489919126033783
6336.4,5.07020395278664,0.49938637018203735
6336.799999999999,5.4794687195882519,1.9199665486812592
6337.199999999999,5.959675803101443,-1.1154235005378723
6337.6,3.9263579629398309,2.5800303816795349
6338.0,3.9621670078167313,0.5865264255553484
6338.4,4.0967494340164086,1.1254347898066044
6338.8,4.2620451696070063,-1.1464423537254333
6339.2,4.4859750410964789,1.3146225214004517
6339.599999999999,4.6129781402904051,-0.14109706878662109
6340.0,4.8871783956416115,3.9560273885726929
6340.4,5.2671137425555514,2.7916286587715149
6340.799999999999,5.6882574070669571,1.389153927564621
6341.199999999999,5.9667706085895178,1.6050871610641479
6341.599999999999,3.9973998295165627,1.0896404087543488
6341.999999999999,4.1173299702310766,-2.7961262762546539
6342.4,4.1853192453377108,-0.061342209577560425
6342.799999999999,4.3427672448714816,0.40396493673324585
6343.199999999999,4.5666551952556693,0.68048775196075439
6343.5999999999985,4.8747971998705433,3.0008829832077026
6344.0,5.0245632893945151,1.4350486695766449
6344.4,5.5395077058056135,-0.97601836919784546
6344.799999999999,6.1621327700782347,4.5471246987581253
6345.2,4.1321002757206653,3.2465994954109192
6345.599999999999,4.1893017230504004,2.6665973663330078
6345.999999999999,4.3477299214098784,-0.60699325799942017
6346.4,4.5535304022025089,-0.46495958603918552
6346.799999999999,4.8158112723548028,-0.62045010924339294
6347.199999999999,5.0018630074372341,-3.1317455172538757
6347.6,5.3839654734900719,-0.99360291659832001
6348.0,6.0047794990876291,-0.013901889324188232
6348.4,4.1746127942344362,-0.45971754193305969
6348.8,4.2665404118430104,5.7290844917297363
6349.2,4.4375725188657782,1.708844929933548
6349.599999999999,4.6707629246928191,0.26035500690340996
6350.0,4.8012995691801823,2.1810174882411957
6350.4,5.1601810679003526,1.3837562799453735
6350.799999999999,5.7295270821662578,2.2615855038166046
6351.199999999999,6.3888924824131461,-2.5244710743427277
6351.599999999999,4.2352358707920539,-6.2539145946502686
6351.999999999999,4.3633075524551019,-0.59999057650566101
6352.4,4.5746524161808528,1.6289887428283691
6352.799999999999,4.872406691648397,1.6899840831756592
6353.199999999999,5.1007596855081063,-0.24951213598251343
6353.5999999999985,5.5719787567098482,-1.8728324472904205
6354.0,6.2837110283332986,-0.0036644935607910156
6354.4,4.3104800379755881,-1.2907490432262421
6354.799999999999,4.3845127808807325,-0.90741431713104248
6355.2,4.6387028179612022,-0.022500962018966675
6355.599999999999,5.003951968689468,-0.94307816028594971
6355.999999999999,5.479531091005529,2.940591037273407
6356.4,5.8326957532509445,8.5958518981933594
6356.799999999999,4.5713967826418349,4.977295994758606
6357.199999999999,4.5141682063082618,0.73779821395874023
6357.6,4.6861190988936272,1.093460276722908
6358.0,4.7889227120157605,0.42448902130126953
6358.4,5.1688111804150063,-0.53866070508956909
6358.8,5.7109186623657218,-1.9720455408096313
6359.2,6.4649447638781155,-2.5309652090072632
6359.599999999999,4.4130209673556617,-0.024897754192352295
6360.0,4.6219352127970756,3.8727154731750488
6360.4,4.8944815354085334,-2.077240526676178
6360.799999999999,5.306789119569693,4.6513304710388184
6361.199999999999,5.5682286357107458,0.73542839288711548
6361.599999999999,6.3122978095038977,-0.8681713342666626
6361.999999999999,4.5219018751765816,1.6165767908096313
6362.4,4.7541086067833591,0.43153619766235352
6362.799999999999,5.1164830180901006,1.067461222410202
6363.199999999999,5.5624962069098958,-1.3715033568441868
6363.5999999999985,6.3357357306764239,13.169887542724609
6364.0,5.0142935333272494,29.687034606933594
6364.4,5.2164951214147814,11.465337157249451
6364.799999999999,5.2330373337949565,0.67397421598434448
6365.2,5.3712258259600381,2.7281562983989716
6365.599999999999,5.8382049941234868,-2.9669160842895508
6365.999999999999,6.707038354676512,3.1046739518642426
6366.4,4.6217442616062065,1.7968921959400177
6366.799999999999,4.8628249136301864,2.8419284000992775
6367.199999999999,5.237487461100697,4.0378091931343079
6367.6,5.8012669917204347,5.0168322920799255
6368.0,6.2065320924934246,-0.27003207802772522
6368.4,4.6307400811694457,3.9440028071403503
6368.8,4.8323401586991865,-4.4525558948516846
6369.2,5.2258967016192033,2.1387736797332764
6369.599999999999,5.47451815759936,-1.821321964263916
6370.0,6.1758217092362351,-2.3136473298072815
6370.4,4.7156938234182411,4.5738385915756226
6370.799999999999,4.9816805297937838,0.92576274275779724
6371.199999999999,5.4196605490081167,-1.6942453384399414
6371.599999999999,5.7173471738560853,-1.3064602613449097
6371.999999999999,6.4435142434063195,1.3241910338401794
6372.4,4.7811169900663026,0.16011589020490646
6372.799999999999,5.0946029595772968,-3.5235289484262466
6373.199999999999,5.3375879409223241,0.72060114145278931
6373.5999999999985,5.8814683832152745,1.9514739811420441
6374.0,6.7767108258013291,-4.2663822770118713
6374.4,4.9896736018185308,-0.78236651606857777
6374.799999999999,5.3205512800263817,-2.3037655353546143
6375.2,5.3225255811296188,-6.8151469230651855
6375.599999999999,5.8822908579535564,-3.3800838589668274
6375.999999999999,4.6189917900929949,0.71290120482444763
6376.4,4.8733686888754528,-5.2395240068435669
6376.799999999999,5.0864676389776271,3.1676444113254547
6377.199999999999,5.6165293487948729,-8.4354685544967651
6377.6,6.1096453047160182,-2.8399800956249237
6378.0,4.7751666641439483,-4.7400693297386169
6378.4,5.0380444503004655,1.3998322486877441
6378.8,5.4340226533090661,-0.73904725909233093
6379.2,5.9857020068311613,-0.14805005490779877
6379.599999999999,4.7781605855930218,-0.016429662704467773
6380.0,5.0361290730013888,-2.0765476226806641
6380.4,5.1836808500173968,1.2337311655282974
6380.799999999999,5.9681571625597281,-3.4403740167617798
6381.199999999999,4.6658825999034592,2.5242878198623657
6381.599999999999,5.0391487747099148,-2.5704288184642792
6381.999999999999,5.4189243364457642,-1.1957576274871826
6382.4,5.8690702409809443,-0.1183430552482605
6382.799999999999,6.7572058591446282,-1.8960385918617249
6383.199999999999,4.9121688958337391,-2.1786006093025208
6383.5999999999985,5.4335356545393632,-3.7294448614120483
6384.0,5.7136877125309482,-5.0492442846298218
6384.4,6.8725452726959224,-2.5614458918571472
6384.799999999999,5.0080325709301725,-1.1479441523551941
6385.2,5.3686814083931376,-3.549902617931366
6385.599999999999,6.3026235367260606,-0.70452046394348145
6385.999999999999,6.4913606521640164,-3.355128139257431
6386.4,5.0698934115330783,1.6392280757427216
6386.799999999999,5.4603174236282541,4.5836565494537354
6387.199999999999,5.9804158397047757,-6.9930792450904846
6387.6,5.0067165407353764,-4.3272283673286438
6388.0,5.1145886691845339,-5.0282333493232727
6388.4,5.7749722303690731,-0.53902624547481537
6388.8,6.4685502526202159,-4.999284565448761
6389.2,4.9873791910836012,-1.5128196105360985
6389.599999999999,5.5592092234866577,-1.5394715368747711
6390.0,6.418310296266049,-0.28387707471847534
6390.4,7.4597171382441001,-3.2337377071380615
6390.799999999999,5.99454438040451,-4.0186681747436523
6391.199999999999,6.8675934076025413,-8.5599305853247643
6391.599999999999,7.3501880031151954,-4.175745964050293
6391.999999999999,7.8921470312796007,-4.4146959185600281
6392.4,6.7300476150875639,-1.4696460962295532
6392.799999999999,7.0553249692601945,-3.5110886096954346
6393.199999999999,7.6276721830279275,-8.7955086231231689
6393.5999999999985,6.4787457446859573,-7.3279001712799072
6394.0,6.1689828915282146,-2.8157244622707367
6394.4,6.4103240515724362,-1.7783775329589844
6394.799999999999,7.9080378273991112,-4.6866210699081421
6395.2,5.965302998742442,-2.762685239315033
6395.599999999999,5.8939032314489701,-7.9230571389198303
6395.999999999999,6.46773120822112,-4.4653191566467285
6396.4,5.1539143918499661,-1.4493984282016754
6396.799999999999,5.6854142926353459,0.69103378057479858
6397.199999999999,6.2740395800789495,-3.6091001629829407
6397.6,5.1127228950378738,-2.941026583313942
6398.0,5.4087899954272176,-7.6928238868713379
6398.4,5.6358955208216548,-1.0443932414054871
6398.8,7.0914268078371032,0.046285271644592285
6399.2,5.3420636954492586,-3.3338039517402649
6399.599999999999,5.6584207130291588,-1.6388624906539917
6400.0,6.4145314053574856,-6.2440276145935059
6400.4,5.1030207692051457,-5.4764402508735657
6400.799999999999,5.796112830955245,-1.150353878736496
6401.199999999999,6.5267498568402269,-5.3962216377258301
6401.599999999999,5.0956856359092875,-3.0892308931797743
6401.999999999999,5.6392033450560675,-6.2614918947219849
6402.4,6.0179904124210681,-1.9851920306682587
6402.799999999999,4.9380942331260131,-3.3146061301231384
6403.199999999999,5.66099660270973,-4.7730155289173126
6403.5999999999985,6.069136694795656,-5.4687575101852417
6404.0,7.2145668348307028,-2.5110231637954712
6404.4,5.4756075113888389,-1.2171744108200073
6404.799999999999,5.9196491768472912,-3.6938167735934258
6405.2,7.494196181576255,-7.4373559951782227
6405.599999999999,5.6185282936919725,-5.1960906386375427
6405.999999999999,5.8502073428677583,0.26933759450912476
6406.4,7.3360525139106354,-5.5916005373001099
6406.799999999999,5.404628975098853,-2.0285630598664284
6407.199999999999,5.7766968361623325,0.48150277137756348
6407.6,7.3710512153959264,-4.5971027687191963
6408.0,5.5880766040952219,-8.6110258102416992
6408.4,5.4251304218606462,-3.5909507572650909
6408.8,7.124569347093729,-4.5779505372047424
6409.2,5.3563091323390095,-2.8741287738084793
6409.599999999999,6.7787762663996523,-0.83312177658081055
6410.0,7.3449211574799795,-3.7341151833534241
6410.4,5.6452512599802107,-7.5106544494628906
6410.799999999999,16.350501223178213,-5.1880233883857727
6411.199999999999,12.727943541410399,-2.2277189940214157
6411.599999999999,8.6291816383831446,-6.4633095450699329
6411.999999999999,17.21322243926064,-2.203840896487236
6412.4,10.668198745558735,-2.8631378412246704
6412.799999999999,8.9094699621592266,0.10321533679962158
6413.199999999999,14.698775784234769,-3.0817235819995403
6413.5999999999985,11.761693285504819,-2.6794814467430115
6414.0,7.9959191495744015,2.0370917320251465
6414.4,15.775527170654769,-2.5757350921630859
6414.799999999999,9.9428083050456593,-3.0169181823730469
6415.2,8.3521652007184208,-0.98328512907028198
6415.599999999999,13.04921715845502,-4.5329400300979614
6415.999999999999,10.769551993055071,-2.1091316938400269
6416.4,7.5349175682586065,-4.6119730472564697
6416.799999999999,14.264610306011694,-6.2073816061019897
6417.199999999999,9.3397240032235391,-4.6421357393264771
6417.6,7.9760426722632767,-7.8155444860458374
6418.0,12.731660069126372,-3.3703587055206299
6418.4,10.264376695795418,-3.7025661468505859
6418.8,7.4328414072907218,-2.5537295639514923
6419.2,13.984542874350074,-4.3019519597291946
6419.599999999999,9.0128055017056159,-3.3419268131256104
6420.0,7.635035680489155,-3.871684730052948
6420.4,11.924854962120918,1.0890587568283081
6420.799999999999,9.6420887440666387,-1.7283074855804443
6421.199999999999,7.0812156612737782,-3.7368060350418091
6421.599999999999,13.362311169361275,0.78284171223640442
6421.999999999999,8.8287981544077105,-2.6719179451465607
6422.4,7.5336103485092671,1.2827160358428955
6422.799999999999,11.946052364086317,-6.5779002904891968
6423.199999999999,9.8710064339288923,0.89859867095947266
6423.5999999999985,7.1102069353250297,1.1412875652313232
6424.0,13.783434648691246,-1.9540126919746399
6424.4,8.8553124697266465,-0.50770577788352966
6424.799999999999,7.44319851652702,0.59271690249443054
6425.2,12.805235158404642,1.6775378584861755
6425.599999999999,10.276909321310287,-0.7751811146736145
6425.999999999999,7.3322681052025453,-0.67743468284606934
6426.4,15.005390549475447,4.2414120435714722
6426.799999999999,9.7909432575947957,4.5899538993835449
6427.199999999999,8.1446600762143326,6.5369698405265808
6427.6,14.098196135399714,1.8884505927562714
6428.0,11.178960932201738,5.4152355194091797
6428.4,7.6085542169274136,7.1069192886352539
6428.8,6.1070115458044736,3.1019918397068977
6429.2,10.464600724011262,-0.60767820477485657
6429.599999999999,7.4291572322938153,0.34127122163772583
6430.0,6.5091856513537536,2.1518628299236298
6430.4,9.9953095094795668,1.7115409374237061
6430.799999999999,8.1470696724639264,6.9403665065765381
6431.199999999999,6.2441980053430743,3.9491336345672607
6431.599999999999,11.970075338025881,-1.7823414951562881
6431.999999999999,8.000397433000904,0.47846019268035889
6432.4,6.9156787667875665,-1.9671317636966705
6432.799999999999,11.96103570134801,3.4671614170074463
6433.199999999999,9.5308685389315357,-4.9848897457122803
6433.5999999999985,6.9297394158616985,-0.0060350894927978516
6434.0,6.0982406733468464,-2.0890564322471619
6434.4,9.84509918823988,1.9266822375357151
6434.799999999999,8.1310680343871908,-5.3122288584709167
6435.2,6.1004668425902713,-4.0771329402923584
6435.599999999999,11.779072672658559,1.4584972262382507
6435.999999999999,8.1492563485101872,-3.5883408486843109
6436.4,6.9256628203865898,1.5303900241851807
6436.799999999999,12.382850490885602,-1.6152215898036957
6437.199999999999,9.7626990544741776,-4.6143323183059692
6437.6,6.9923430430288667,-2.0948538184165955
6438.0,6.0993713613178731,1.2827430665493011
6438.4,9.7977622041833872,-1.4431966543197632
6438.8,8.1490539488435889,1.3989105224609375
6439.2,6.1916117847929018,-1.001797616481781
6439.599999999999,13.2728956411783,-0.35234582424163818
6440.0,8.4509313355083968,6.4284662008285522
6440.4,7.1484243495946291,2.6730656027793884
6440.799999999999,5.6684787716865284,3.9540637731552124
6441.199999999999,9.226933817719015,-4.1431342363357544
6441.599999999999,7.5552260787395467,-1.2015680819749832
6441.999999999999,5.8392076782621247,-0.25690893828868866
6442.4,11.871249043910737,-0.95738741010427475
6442.799999999999,7.952917626738115,-0.0059060268104076385
6443.199999999999,6.8803910020115007,0.88153144717216492
6443.5999999999985,5.4670544741381466,-3.5577837228775024
6444.0,10.342283632689306,1.5179323256015778
6444.4,7.3595262355468378,2.0209182798862457
6444.799999999999,6.338876267802978,2.8300250768661499
6445.2,5.1882531457548415,3.9896698594093323
6445.599999999999,9.6463425839298456,-0.33064734935760498
6445.999999999999,6.7998855720508669,0.86196422576904297
6446.4,5.9460088324663349,3.0057743191719055
6446.799999999999,10.45324355728904,-1.8802971541881561
6447.199999999999,8.5252863381699928,-0.40810561180114746
6447.6,6.3105005976611155,3.1927525997161865
6448.0,5.5855703014644673,2.0657684952020645
6448.4,10.086050016577536,-1.2139622122049332
6448.8,8.2976883167933195,-0.37598864734172821
6449.2,6.0552353672933137,1.7828692197799683
6449.599999999999,4.9892276803119069,-1.0071903467178345
6450.0,8.9287551034341721,1.6664176285266876
6450.4,6.5970238007839459,0.4087812751531601
6450.799999999999,5.8432081340517552,-0.0063979029655456543
6451.199999999999,4.8643674554963114,1.3618225455284119
6451.599999999999,8.906309052863504,-3.4103962182998657
6451.999999999999,6.4910773250346976,-1.6420093774795532
6452.4,5.7125576469969017,3.3283107280731201
6452.799999999999,4.789357103392895,2.9685001969337463
6453.199999999999,8.5285732694872856,-2.0679922997951508
6453.5999999999985,6.2549003220819586,0.21821417659521103
6454.0,5.5648121096242766,-2.4969491362571716
6454.4,10.237821769829781,1.1414689123630524
6454.799999999999,8.5050123216926394,-0.56922216713428497
6455.2,6.2774251754561545,0.67057442665100098
6455.599999999999,5.1540761680381406,-0.16872182488441467
6455.999999999999,10.389875875406617,2.3691493272781372
6456.4,7.4040522789376615,2.1783811151981354
6456.799999999999,6.354465637775955,2.0785987377166748
6457.199999999999,5.1134233361709516,-1.1027869284152985
6457.6,4.7034090744680483,2.2896952629089355
6458.0,7.6020451827715965,2.2838474586606026
6458.4,6.5121773548985882,-0.072300076484680176
6458.8,5.1977512957079037,2.0474510490894318
6459.2,4.7941596693215036,-0.10215955972671509
6459.599999999999,7.951550953677943,0.24325418472290039
6460.0,6.7334183377986943,5.9225016236305237
6460.4,5.3125998761457573,0.69383931159973145
6460.799999999999,4.8578992885429075,1.6573353111743927
6461.199999999999,8.2983323229328523,2.2469815015792847
6461.599999999999,6.2590155405709211,1.1086051464080811
6461.999999999999,5.5201754887635897,1.7412652969360352
6462.4,4.6056213924330818,0.34895297884941101
6462.799999999999,8.9866642107967856,-1.5121201276779175
6463.199999999999,6.5075287581398777,1.6200926750898361
6463.5999999999985,5.7879281653476369,7.5662605166435242
6464.0,4.7582016199511203,5.0921167209744453
6464.4,9.7236933885575514,2.0571509599685669
6464.799999999999,7.2021808843677739,3.00490403175354
6465.2,6.3227370799239644,2.7733292579650879
6465.599999999999,5.0814688301905555,3.3808585405349731
6465.999999999999,4.4706364464120512,6.6579245328903198
6466.4,8.2586147021703535,8.2970666885375977
6466.799999999999,6.1560919169376644,4.9605462253093719
6467.199999999999,5.4205693875863821,2.8577236980199814
6467.6,4.5650865499400464,2.0391060709953308
6468.0,9.1520497480651457,-0.22864097356796265
6468.4,6.8164313458006207,1.1193334460258484
6468.8,5.9699574641809461,-1.609475389122963
6469.2,4.8570496235956604,1.2538258731365204
6469.599999999999,4.489480557975071,-0.88377481698989868
6470.0,8.0864850698754687,5.3980674743652344
6470.4,6.1520743866553111,6.4940664768218994
6470.799999999999,5.3934491389325609,11.77682638168335
6471.199999999999,4.593217479129807,3.2828781306743622
6471.599999999999,4.3245101133292252,2.2920714020729065
6471.999999999999,7.1059362744014445,0.80031951516866684
6472.4,6.0891583911752871,1.1051262021064758
6472.799999999999,4.9418212217415993,3.192741334438324
6473.199999999999,4.5363501000781401,-0.12474751472473145
6473.5999999999985,4.0715121253061515,1.0017476677894592
6474.0,7.3308202493785082,2.8637254443019629
6474.4,5.7000628294049642,2.0664393901824951
6474.799999999999,4.7484333657615378,4.5311444997787476
6475.2,4.4068867965671474,1.8501289039850235
6475.599999999999,7.7951405617299754,-3.178832933306694
6475.999999999999,6.8232449114927674,2.8872569799423218
6476.4,5.3502735644064003,0.6110612154006958
6476.799999999999,4.8649205111737306,1.566825270652771
6477.199999999999,4.2263888464112744,2.0592278987169266
6477.6,8.6518727803090449,-0.62165893614292145
6478.0,6.6216431035268926,1.0546206682920456
6478.4,5.354407206628121,8.9202053546905518
6478.8,4.8360373007311548,6.867094874382019
6479.2,4.2535492158985724,-0.47591233253479004
6479.599999999999,4.0229562802518624,1.2338720709085464
6480.0,6.6437629502856117,4.8630242347717285
6480.4,5.9454751934679395,0.20821636915206909
6480.799999999999,4.8980704756807727,2.2472333125770092
6481.199999999999,4.5139106468683865,4.1552037596702576
6481.599999999999,4.0359130615485022,-1.3598272800445557
6481.999999999999,6.6593584336547549,3.0903638005256653
6482.4,5.8657848535824932,3.7049564123153687
6482.799999999999,4.8476837055069124,0.15563294291496277
6483.199999999999,4.49412610846493,2.9476361274719238
6483.5999999999985,4.0010159373889405,-1.5383996516466141
6484.0,7.9389001658802743,5.7885750532150269
6484.4,6.2041635464219356,1.6209996193647385
6484.799999999999,5.6590749387996588,1.8588261008262634
6485.2,4.6819197254595695,-2.828434944152832
6485.599999999999,4.1149180924353956,2.4576976299285889
6485.999999999999,3.9144688727050623,-1.1871719360351562
6486.4,6.6743517459725501,-0.48508563637733459
6486.799999999999,5.9090085672579518,0.20337814092636108
6487.199999999999,4.8445862970525306,2.871764063835144
6487.6,4.5290343491576532,4.9294564723968506
6488.0,4.0465425281417016,-1.191076934337616
6488.4,3.7815420183028534,-0.13522326946258545
6488.8,6.5043233611900462,4.7266733050346375
6489.2,5.3856967517202365,-0.26589536666870117
6489.599999999999,4.9854746315708667,5.2306220531463623
6490.0,4.3164500903834506,0.27283665537834167
6490.4,4.1077337540544177,4.0804407596588135
6490.799999999999,3.9026020798699563,4.7114180326461792
6491.199999999999,6.9366645140737235,4.2476847767829895
6491.599999999999,5.6441889724440228,5.2879526615142822
6491.999999999999,4.7920518434734598,2.6142486333847046
6492.4,4.4755010306048728,3.0560495257377625
6492.799999999999,4.0543172915077799,4.7150266170501709
6493.199999999999,3.7956705052525179,5.1559736132621765
6493.5999999999985,6.5436623358239867,0.84616485238075256
6494.0,5.9335438400984151,3.377282440662384
6494.4,4.9726759731124694,3.5715309977531433
6494.799999999999,4.3270970201598784,1.0670079588890076
6495.2,4.1049742533337632,-0.26212847232818604
6495.599999999999,3.7612341823095594,1.523781843483448
6495.999999999999,3.6580689541306421,2.680290549993515
6496.4,6.102780071319609,2.9141769111156464
6496.799999999999,5.5416388738652893,4.4584267139434814
6497.199999999999,4.7966333933652576,0.32717013359069824
6497.6,4.2271723284014868,3.2324155271053314
6498.0,4.1630380791461601,2.6634245216846466
6498.4,3.9947363854593654,8.3666932582855225
6498.8,7.2758801388178975,23.623842716217041
6499.2,6.0494012626488232,18.032644748687744
6499.599999999999,5.5504304677633991,3.7776000499725342
6500.0,4.7324919634638078,-1.8977951407432556
6500.4,4.1640465015079569,5.0596353113651276
6500.799999999999,3.9523048965320791,2.3315367102622986
6501.199999999999,3.6594981861345905,1.7706275284290314
6501.599999999999,3.5599669614130498,4.9030216932296753
6501.999999999999,5.9103623966113101,3.3030803799629211
6502.4,5.3956322392613805,1.4149430245161057
6502.799999999999,4.6958580911608738,3.776999294757843
6503.199999999999,4.1976708455943106,2.1169705986976624
6503.5999999999985,4.0231711570565478,3.5464648604393005
6504.0,3.7636525649967685,2.4028768837451935
6504.4,3.6913348736553915,1.5426672399044037
6504.799999999999,6.2146273865271491,4.2324690818786621
6505.2,5.4332676972091436,9.1777853965759277
6505.599999999999,5.0405353993799515,5.7016322612762451
6505.999999999999,4.4689605280225049,5.4204233884811401
6506.4,4.2355108285391321,1.6824419349431992
6506.799999999999,3.8466502927437043,4.5295358896255493
6507.199999999999,3.7080455587188306,1.5192872285842896
6507.6,3.5346065941958016,4.1091187000274658
6508.0,5.9632218337106506,0.88641813397407532
6508.4,5.5732420422477729,4.3358767032623291
6508.8,4.8969598860176502,3.2864145040512085
6509.2,4.6310761552649176,2.6327484250068665
6509.599999999999,4.2132747846783163,1.1759973913431168
6510.0,3.90084641381263,4.801415741443634
6510.4,3.7733331550610889,2.5705980360507965
6510.799999999999,3.5835224293662296,-1.7634611129760742
6511.199999999999,3.5019951437988142,2.8521629571914673
6511.599999999999,5.797733557947395,0.98782548308372498
6511.999999999999,5.380005873803932,2.326815128326416
6512.4,4.8005589236881629,2.8528430163860321
6512.799999999999,4.3073272829267992,1.9068566560745239
6513.199999999999,4.134498334401834,4.5381703972816467
6513.5999999999985,3.8684386595076927,3.1539836525917053
6514.0,3.7392761964923937,5.6532339453697205
6514.4,3.5601736530590014,1.6258179973810911
6514.799999999999,3.4353847173988834,1.2641297876834869
6515.2,6.0100675240261401,4.7602518796920776
6515.599999999999,5.3010162221088519,-1.2202228307723999
6515.999999999999,5.0230649015821713,4.3582947254180908
6516.4,4.5928424606324327,-0.90180406719446182
6516.799999999999,4.2713363447922248,4.2226570844650269
6517.199999999999,4.0974220954785849,2.4456096887588501
6517.6,3.8256312477492123,2.1430114954710007
6518.0,3.7058416451377876,3.3354021608829498
6518.4,3.5246642511968052,0.47829353809356689
6518.8,3.4647049398352698,1.5614458322525024
6519.2,3.3608986254227573,7.1730277538299561
6519.599999999999,5.3750634370167036,-0.50389778614044189
6520.0,5.1162165295348663,1.4175516366958618
6520.4,4.6945252764454892,1.4959791898727417
6520.799999999999,4.4889668791973563,0.95379745960235596
6521.199999999999,4.2255050059536439,3.9128687977790833
6521.599999999999,3.9904813979205351,2.3549149632453918
6521.999999999999,3.9101657821535722,1.9561613798141479
6522.4,3.7399834917186081,4.1969316005706787
6522.799999999999,3.686151496035408,6.3397555351257324
6523.199999999999,3.5715289076226004,2.6637923419475555
6523.5999999999985,3.4838186224907406,3.2466743290424347
6524.0,3.6239613899836414,2.8211182057857513
6524.4,5.4217834484111735,5.559600830078125
6524.799999999999,5.1672521335586179,1.717682957649231
